lesson	sent_id	sound_file	sent	trans
lesson08b	TITLE	sound/L08b.mp3	豊臣秀吉: Translation	
lesson08b	08b_01	sound/08b_01.mov	天文５年（１５３６年）１月１日、尾張の国、中村（現在の名古屋市）の百姓の家に猿にそっくりな一人の男の子が生まれました。	On the first day of the first month of the Tenmon Era (1536) in the village of Nakamura (now Nagoya City) in Owari Province, in the house of a peasant was born a baby boy who was the spitting image of a monkey.
lesson08b	08b_02	sound/08b_02.mov	名を日吉丸と言い、小さい頃から大変いたずらで、いつも近所のガキ大将でした。	He was given the name of Hiyoshimaru, and from his childhood he was a mischievous type, always the bully of the block.
lesson08b	08b_03	sound/08b_03.mov	でも、この少年日吉丸が、後に織田信長に仕え、何をやっても人一倍にうまくやり、ついには信長の一番頼りになる家来になりました。	And yet this young man, Hiyoshimaru, later served Oda Nobunaga, performing every task twice as well as the others and eventually becoming Nobunaga's most reliable retainer.
lesson08b	08b_04	sound/08b_04.mov	そして１５８２年、信長が本能寺で明智光秀に殺されると、すぐに光秀を討ち、信長の後継者となって天下統一を成し遂げました。	At length, in 1582, when Nobunaga was killed by Akechi Mitsuhide in Honnōji, he moved quickly to strike down Mitsuhide, and then, succeeding Nobunaga, he unified the nation.
lesson08b	08b_05	sound/08b_05.mov	そして室町末期から続いた戦国の世の中に、初めて平和をもたらしたのです。	With that, he brought peace to the war-torn world for the first         time since the end of the Muromachi period.
lesson08b	08b_06	sound/08b_06.mov	戦国時代には、いくら身分が低くても武芸に秀で、戦いや政治の仕方が極めて上手な者は、どんどん出世することができました。	In the Warring States period, no matter how low their social status, those who excelled in military arts and were very skilled in fighting and governing were able to move steadily up in the world.
lesson08b	08b_07	sound/08b_07.mov	これを下剋上と言いますが、戦国時代に終止符を打った秀吉は、この下剋上の一番いい例ではないかと思われます。	This is called gekokujō (inferior overcoming superior), and Hideyoshi, who put an end to the Warring States period, is probably the very best example of the notion of gekokujō.
lesson08b	08b_08	sound/08b_08.mov	秀吉は大胆な人で、何事にも規模の大きい事業を行いました。	Hideyoshi was a very bold person and did everything on a large scale.
lesson08b	08b_09	sound/08b_09.mov	これは、秀吉が造らせた雄大な大坂城を見てもわかることだと思います。	This is clear, I think, from the vast Ōsaka Castle which he built.
lesson08b	08b_10	sound/08b_10.mov	大坂城は、毎日何万人もの人夫が働いて、大きな石を遠い瀬戸内海の島々から運んで来て造ったものです。	The Ōsaka Castle was built by utilizing tens of thousands of workers to transport large rocks from the islands of the distant Seto Inland Sea.
lesson08b	08b_11	sound/08b_11.mov	秀吉が城を建てた大坂（現在は大阪）の町は、その後、いろいろな大名や商人が移り住み、商業の中心地として栄えるようになりました。	The town of Ōsaka (currently Ōsaka City), where Hideyoshi built his castle, began to prosper after that as a center of commerce as various Daimyō and merchants moved there.
lesson08b	08b_12	sound/08b_12.mov	この大坂城だけでなく、秀吉の大胆さを示しているもう一つのとてもいい例は、朝鮮遠征です。	In addition to the Ōsaka Castle, a very good illustration of Hideyoshi's boldness is the [attempted] conquest of Korea.
lesson08b	08b_13	sound/08b_13.mov	秀吉は朝鮮から遠く中国、さらにインドまで征伐する大計画を立て、加藤清正や小西行長などの有名な家来を朝鮮に出兵させました。	Creating a bold plan to move from Korea to conquer distant China and finally even India, he dispatched his famous retainers, Katō Kiyomasa and Konishi Yukinaga, to Korea.
lesson08b	08b_14	sound/08b_14.mov	しかし、予想外の困難、ぼう大な出費、また秀吉自身の病気も重なって、この遠征は不幸にも失敗に終わりました。	Unfortunately, however, this distant campaign ended in failure because of the accumulation of unexpected difficulties, vast expenditures, and the illness of Hideyoshi himself.
lesson08b	08b_15	sound/08b_15.mov	この世でできないことは何もないと思われた秀吉も、やはり死にだけは打ち勝つことができませんでした。	Hideyoshi, of whom it was thought there was nothing he could not accomplish in this world, could not, after all, win out over death.
lesson08b	08b_16	sound/08b_16.mov	この朝鮮に送った兵のこと、そして５歳になったばかりの一人息子、秀頼のことを心配しながら、老衰と病弱のためこの世を去って行きました。	He departed this world on account of old age and illness, worrying [to the end] about the troops he had sent to Korea and about his only son, Hideyori, who had just turned five.
lesson08b	08b_17	sound/08b_17.mov	照っていた太陽の光が急に去ってしまったかのように、秀吉が亡くなると豊臣家はたちまち勢いを失ってしまいました。	As if the light of the shining sun had suddenly departed, when Hideyoshi died the Toyotomi Clan also immediately declined.
lesson09a	TITLE	sound/L09a.mp3	徳川家康: Translation	
lesson09a	09a_01	sound/09a_01.mov	徳川家康が、まだ小さくて竹千代と言っていた頃です。	The following event happened when Tokugawa Ieyasu was still small         and called [by his boyhood name of] Takechiyo.
lesson09a	09a_02	sound/09a_02.mov	家来におぶわれて散歩に出てみると、近所の子供達が川をはさんで石合戦をしていました。	As he went for a stroll, carried piggyback by a retainer, the children of the neighborhood were having a rock fight on both sides of a river.
lesson09a	09a_03	sound/09a_03.mov	おもしろいので遊び半分に見ていると、一人の家来が、「こんなに人数の差があっては試合にならない。きっと人数の多い方が勝つに決まっている」と言い出しました。	As they watched, half in amusement, one retainer said, "With such a large difference in numbers it will be no contest.  Surely, the larger side will win."
lesson09a	09a_04	sound/09a_04.mov	確かに、一方はとても人数が多いのですが、相手はほんの小人数です。	Indeed, one side was large, while the other was very small.
lesson09a	09a_05	sound/09a_05.mov	ところが、家来の背中におぶわれている竹千代は、「いや、きっと小人数の方が勝ちますよ。」と堂々と声を張りました。	Takechiyo, however, still carried by his retainer, said with great dignity in a tense voice, "No. The side with the fewer numbers will surely win."
lesson09a	09a_06	sound/09a_06.mov	石合戦が終わってみると、やはり、竹千代の言ったように小人数の方が勝ちました。	Sure enough, when the battle came to an end the smaller group had won, just as Takechiyo had said.
lesson09a	09a_07	sound/09a_07.mov	竹千代は、「大勢の方は、人数が多いからと言って油断をしていた。でも、小人数の方は数が少ないので、かえって気を引きしめて力を合わせてやったので勝ったのだ。」と言いました。	"The large group was careless because they outnumbered the other.  The small group, on the other hand, because they were outnumbered, disciplined  themselves and worked together, so they won," he said.
lesson09a	09a_08	sound/09a_08.mov	家来はとても感心して、「竹千代様は、きっと戦争もうまくなり、立派な大将になられるでしょう。」と言ったと言われています。	The story says that the retainers, very impressed, said,  "Lord Takechiyo will no doubt be good at battle strategy and will make a splendid general."
lesson09a	09a_09	sound/09a_09.mov	この竹千代が、秀吉の死後、日本の国を治めるようになった徳川家康です。	This Takechiyo was Tokugawa Ieyasu, who came to rule the nation of Japan after Hideyoshi's death.
lesson09a	09a_10	sound/09a_10.mov	もちろん、秀吉には秀頼という息子があり、家康もそう簡単に政権を握ったわけではありません。	It was, of course, not all that easy for Ieyasu to get control of political power because Hideyoshi had a son named Hideyori.
lesson09a	09a_11	sound/09a_11.mov	しかし、持ち前の辛抱強さと確実さでじりじりと力を増し、ついに天下分け目の戦いと言われた関が原の戦いで勝利を収め、１６０３年、江戸（現在の東京）に幕府を開き政治を行いました。	However, thanks to his innate patience and steadiness, he built his power little by little, and after attaining victory in what is known as the decisive battle at Sekigahara, he established a bakufu [military government] in Edo (currently Tōkyō) from where he took charge of the government.
lesson09a	09a_12	sound/09a_12.mov	この江戸幕府が、１８６８年の明治維新になるまでの長い間続いたわけです。	The Edo Shogunate continued all the way until the Meiji restoration in 1868.
lesson09a	09a_13	sound/09a_13.mov	家康は、秀吉や信長と比べると、ものごとの成り行きをよく確かめて、忍耐強く、何事も確実にやるたちでした。	Compared to Hideyoshi and Nobunaga, Ieyasu was of a disposition to patiently  make very certain of things and to act very deliberately.
lesson09a	09a_14	sound/09a_14.mov	この戦国末期の三英雄、信長、秀吉、家康の性格をよく表したとてもおもしろい歌があります。	There is a very interesting poem expressing well the characters of Nobunaga, Hideyoshi, and Ieyasu, the three great heroes of the last part of the Warring States Period:
lesson09a	09a_15	sound/09a_15.mov	鳴かぬなら　殺してしまえ　ほととぎす	The nightingale: if she won't sing, kill her.
lesson09a	09a_16	sound/09a_16.mov	鳴かぬなら　鳴かせてみせよう　ほととぎす	The nightingale: if she won't sing, I'll force her to do it.
lesson09a	09a_17	sound/09a_17.mov	鳴かぬなら　鳴くまで待とう　ほととぎす	The nightingale: if she won't sing, I'll wait until she does.
lesson09a	09a_18	sound/09a_18.mov	信長の短気、秀吉の巧みさ、家康の気長さを本当にうまく表していると思います。	The poem seems to me to clearly reveal Nobunaga's short temper, Hideyoshi's ingenuity, and Ieyasu's patience.
lesson09a	09a_19	sound/09a_19.mov	江戸幕府は全国を藩に分けて、各藩に大名を置いて治めさせました。	The Edo Shogunate divided the whole country into fiefs and placed a Daimyō in each to rule it.
lesson09a	09a_20	sound/09a_20.mov	また、人々は士農工商という身分に定められ、武士が一番上で、農民や町人を支配しました。	The people were also divided into [the four classes of] warrior, peasant, artisan, and merchant, with the warrior in control at the top.
lesson09a	09a_21	sound/09a_21.mov	農民は勝手に自分達の土地を離れることはできませんでした。	The peasants were not free to leave their lands at will.
lesson09a	09a_22	sound/09a_22.mov	平安時代に勢力のあった貴族達は長い戦国時代ですっかり領土を失い、無力な存在になっていました。	The nobility, who had held power during the Heian period, lost their estates completely over the long warring states period, ending up powerless.
lesson09a	09a_23	sound/09a_23.mov	江戸幕府は、ほかの大名達が経済的な力を持つと不利になるとみて、いろいろな事業を大名達にさせました。	Thinking it would be to their own disadvantage if other Daimyō possessed economic power, the Edo Shōgunate forced the Daimyō to undertake various projects.
lesson09a	09a_24	sound/09a_24.mov	家康を祭った日光の東照宮を造らせたり、参勤交代の制度を定めて大名達が一年おきに江戸に出て幕府に仕えるのを義務にし、お金を使わせたのです。	They caused them to use up their funds by having them build the Nikkō Tōshōgū shrine, where Ieyasu is worshipped, and established the alternate attendance system, whereby Daimyō were given the duty to journey to Edo to be in attendance on the Shogunate every other year.
lesson09a	09a_25	sound/09a_25.mov	また、鎖国と言って、外国との交際を一切禁止しました。	Also, [under a policy] known as sakoku (national isolation), they outlawed exchange with foreign countries altogether.
lesson09a	09a_26	sound/09a_26.mov	このような政策や制度を実際化して、武士中心の社会を築いたのは家康代々続いた子孫達ですが、この長い江戸幕府を開き基礎を作ったのが徳川家康です。	It was the succeeding generations of descendants of Ieyasu who         put the policies and systems into effect, and built a feudal society,         but it was Tokugawa Ieyasu who established and provided the foundation         for the lengthy Edo Shogunate.
lesson09b	TITLE	sound/L09b.mp3	シーボルト: Translation	
lesson09b	09b_01	sound/09b_01.mov	１６３９年、江戸幕府が鎖国政策を始めると、外国人の日本への出入りはオランダ人以外ほとんど限られ、日本人も外国へ出ることを完全に禁止されました。	In 1639, with the beginning of the national isolation policy by the Edo Shogunate, entry into Japan by foreigners was limited nearly exclusively to the Dutch, and exit of Japan by Japanese was completely forbidden.
lesson09b	09b_02	sound/09b_02.mov	このため、日本はそれから約２５０年もの間、外国からの影響がほとんどない日本独自の文明文化を発達させました。	On account of that, over the next nearly 250 years, Japan developed a civilization and culture uniquely Japanese with very little influence from foreign countries.
lesson09b	09b_03	sound/09b_03.mov	しかし、この鎖国政策の影響を受けたのは日本国内の生活だけではありません。	It was not, however, the lifestyle inside Japan alone that was influenced by the national isolation policy.
lesson09b	09b_04	sound/09b_04.mov	海外における日本についての知識と情報がほとんどありませんでした。	There was very little knowledge and information about Japan overseas.
lesson09b	09b_05	sound/09b_05.mov	特にヨーロッパで自然科学が発達するにつれ、一体全体、東洋の端にある小さな島国、日本という国はどんな国なのかと疑問を持つ人々が増えてきました。	As the natural sciences developed, there was an increasing  number of people, particularly in Europe, who wondered what the small island of Japan, located on the edge of the east, was like.
lesson09b	09b_06	sound/09b_06.mov	このような好奇心を持った人の一人が、ドイツの医学界の名門に生まれたシーボルトです。	One of the people who held such curiosity was Siebold, a man born into a well-known family of German physicians.
lesson09b	09b_07	sound/09b_07.mov	シーボルトは医学だけでなく、薬学、植物学、動物学、地理学、人種学などを学び２４歳で大学を卒業し、同時に国家試験も見事パスして博士号を取りました。	Siebold studied not only medicine, but also pharmacology, botany, zoology, geography, and ethnology, graduating at the age of 24; and, after splendidly passing the national examinations, he obtained his Ph.D. degree.
lesson09b	09b_08	sound/09b_08.mov	そして、この未知の国、日本について研究する決心をして、１８２３年、オランダ人の医者として長崎の出島にやって来ました。	Then in 1823, determined to study the unknown country of Japan, he journeyed to Dejima in Nagasaki as a physician to the Dutch.
lesson09b	09b_09	sound/09b_09.mov	鎖国時代にヨーロッパ人の中で幕府が日本へ来ることを許していたのはオランダ人だけで、そのオランダ人も、出島という長崎港にある小さな人工の島にだけ住むことを許されていました。	During the period of national isolation, the Dutch were the only Europeans permitted to come to Japan, and the Dutch themselves were only allowed to live on a small man-made island in the Nagasaki harbor called Dejima.
lesson09b	09b_10	sound/09b_10.mov	しかし、その当時、蘭学といって、このオランダ人を通してヨーロッパの自然科学、特に医学が、少しずつ入って来ていました。	However, knowledge of European natural sciences (known as Dutch studies at the time), particularly medical knowledge, reached Japan a little at a time through the Dutch.
lesson09b	09b_11	sound/09b_11.mov	そして、日本の中でも優秀な医者や学者達は、この長崎に来て蘭学を勉強していました。	And within Japan itself outstanding physicians and scholars came to Nagasaki and studied Dutch learning.
lesson09b	09b_12	sound/09b_12.mov	この医学の第一人者、シーボルトが出島に来ると、このような日本の医者や学者達が、シーボルトが長崎に住むのを許可するように幕府に頼みました。	When one of the greatest medical authorities, Siebold, came to Dejima, these Japanese physicians and scholars petitioned the Shogunate for permission for Siebold to live in Nagasaki.
lesson09b	09b_13	sound/09b_13.mov	そのような努力が実って、シーボルトは鳴滝塾という塾を長崎に開いて、熱心な日本人達に医学だけではなく、薬学、植物学、動物学、地理学、人種学の方法などを教え、有名な幕末の学者達を養成しました。	Their efforts bore fruit, and Siebold established a private school in Nagasaki called Narutaki School where he taught enthusiastic Japanese the methodology of not only medicine, but of pharmacology, botany, zoology, geography, and ethnology as well, thereby nurturing famous late bakufu scholars.
lesson09b	09b_14	sound/09b_14.mov	シ−ボルトの名声を聞いて訪れた病人の中には、胃や腸など内臓の病気だけでなく、骨折や負傷している人達もいました。	Among the ill who heard of Siebold's reputation and visited him for treatment were many suffering not only from ailments of the stomach and intestines, but from injuries and broken bones as well.
lesson09b	09b_15	sound/09b_15.mov	また、こうして自然科学を教えたり病人を治したりするかたわら、自分自身は一生懸命日本について研究しました。	Again, as he taught the natural sciences and healed patients, he himself diligently studied about Japan.
lesson09b	09b_16	sound/09b_16.mov	一秒も惜しまず顕微鏡にしがみつき、日本の植物、昆虫、土壌などを調べました。	Without wasting even a second, he stuck fast to his microscope, researching the plants, insects, and soil of Japan.
lesson09b	09b_17	sound/09b_17.mov	当時、出島のオランダ人の代表が将軍にお礼をすると言うので、一年に一度、江戸に贈物を持って行ったのですが、それにシーボルトも加わって江戸にも行きました。	At that time the Dutch at Dejima journeyed to Edo once a year to take gifts to the Shōgun as an expression of gratitude. Siebold joined the entourage and went to Edo as well.
lesson09b	09b_18	sound/09b_18.mov	この時、日本について大分観察したようです。	It appears he learned through his observations many things about Japan at the time.
lesson09b	09b_19	sound/09b_19.mov	また、江戸では日本の代表的な学者達に会うことができ、様々な情報を集めることができました。	He was also able to meet with the best Japanese scholars of the day and gather a variety of information.
lesson09b	09b_20	sound/09b_20.mov	これらの情報や資料をのちにヨーロッパに持ち帰り、「日本」、「日本植物誌」、「日本動物誌」などという書に著し、未知の国、日本をヨーロッパの人々に紹介したのです。	Later he would carry that material and information back to Europe where he would publish works with such titles as "Japan," "Journal of Plants of Japan," and "Journal of Animals of Japan," thereby introducing the Europeans to the unknown country of Japan.
lesson09b	09b_21	sound/09b_21.mov	しかし、鎖国中の日本からこれらの情報や資料を持ち出すということは、容易なことではありませんでした。	Removing such information from Japan in the midst of the national isolation policy, however, was not an easy task.
lesson09b	09b_22	sound/09b_22.mov	シーボルト事件として有名なできごとですが、シーボルトが乗って帰るオランダ船が九州沿岸でものすごい暴風雨にあい、修理のため港にもう一度戻り、荷物を船から降ろさなくてはならなくなりました。	In a famous incident known as the Siebold Incident, the Dutch ship carrying Siebold met with a violent storm off the coast of Kyūshū and had to return to port and off-load its luggage to undergo repairs.
lesson09b	09b_23	sound/09b_23.mov	その時降ろされたシーボルトの荷物の中から、海外に持ち出すことを禁止されていた印刷物や日本の地図が見つかってしまったのです。	At that time, in Siebold's off-loaded luggage, books and maps restricted from export from Japan were discovered.
lesson09b	09b_24	sound/09b_24.mov	そのため、シーボルトと親しかった日本人の学者達が数人死刑となり、シーボルトも国外追放になって、日本に二度と戻れない罰を受けました。	On account of that, several Japanese scholars who had been on familiar terms with Siebold were executed, and Siebold himself was exiled overseas, banned from ever returning to Japan.
lesson09b	09b_25	sound/09b_25.mov	シーボルトには日本人との間に生まれた女の子が一人あり、その子とその母を残して二度とこの愛する日本へ帰ることのできなくなったシ−ボルトは、断腸の思いで長崎を去って行ったに違いありません。	Siebold had a daughter by a Japanese woman, and he no doubt left Nagasaki feeling his heart would break, leaving his child and her mother behind, never to return to his beloved Japan again.
lesson09b	09b_26	sound/09b_26.mov	しかしその後、日本の政情が変わり日本が開国すると、シーボルトの罰も許されて再度日本へ戻り、尊王攘夷などで荒れる日本で、幕府の顧問として外交政策の助けをしました。	Later, however, after the political situation in Japan had changed and the national isolation policy was lifted, Siebold was pardoned, and he returned to a Japan that was in disarray owing to such movements as the one [typified by the slogan], "Revere the Emperor and Expel the Barbarians;" there he assisted the Shogunate as advisor on foreign policy.
lesson09b	09b_27	sound/09b_27.mov	「日本人は決して恩を忘れない国民である。また決して不義をも忘れることはない。」と言ったシーボルトは、心から日本と日本人を愛し、日本のために、日本の内外で尽くした人の一人です。	Siebold, who said, "The Japanese never forget an obligation and never forget an injustice," was one who loved Japan and the Japanese from his heart and who gave his all for the country, both inside and outside Japan.
lesson10	TITLE	sound/L10.mp3	江戸時代の俳諧: Translation	
lesson10	10_01	sound/10_01.mov	最近、アメリカの中学や高校でも、英語でハイクを作るのがはやってきた。	Lately it has become popular to compose haiku in English at American middle schools and high schools.
lesson10	10_02	sound/10_02.mov	俳句は俳諧連歌の第一句（発句）を独立させたもので、俳句と呼ばれるようになったのは、正岡子規の革新運動以後で、明治になってからである。	Haiku came about by making the first verse (hokku) independent from the remaining verses of haikai linked verse; it came to be called haiku only after the Meiji era following the poetic reform movement of Masaoka Shiki.
lesson10	10_03	sound/10_03.mov	しかし、江戸時代に既にその全盛期を迎えており、松尾芭蕉、与謝蕪村、小林一茶らの手によって日本文学の重要な地位を占めるようになった。	It had, however, already seen its heyday in the Edo Period, when it came to occupy an important position in the field of Japanese literature through the efforts of such poets as Matsuo Bashō, Yosa Buson, and Kobayashi Issa.
lesson10	10_04	sound/10_04.mov	芭蕉は、当時「談林派」といって、滑稽な歌い方を特徴にする流派を学んだが満足がいかず、もっとまじめな自然感を俳諧に取り入れ自分のジャンルを築き上げていった。	Bashō studied the style known at the time as the "Danrin School," which was characterized by a humorous composition style, but dissatisfied, he created his own genre by incorporating a more serious sense of nature into his poetry.
lesson10	10_05	sound/10_05.mov	「古池や蛙飛びこむ水の音」という俳句は、自然の静けさの中の芭蕉をよく表した名句である。	"An old pond: the sound of a frog jumping in." This haiku is a famous verse that clearly reveals Bashō in the quietude of nature.
lesson10	10_06	sound/10_06.mov	「憶を山川に廻らし、身を風月に投げ入れ、心と句と眼前と一枚になるべし」とは自分の芸術に対する態度を定めた芭蕉自身のことばである。	In his own words, which express his attitude toward his art, Bashō said, "Let your thoughts intermingle with the mountains and rivers, cast your body into the wind and the moon; the heart, the verse, and what you see must become one."
lesson10	10_07	sound/10_07.mov	自然に対する感覚をさらに豊かなものにするようにと、常に旅にあこがれ、旅を愛し、その度に紀行文を俳句を中心にまとめたのである。	He was attracted to travel as a means to further enrich his sensitivity to nature, and he loved his journeys; as he traveled he collected his impressions into travel diaries which centered around haiku.
lesson10	10_08	sound/10_08.mov	この代表的な作品が「奥の細道」で、奥州（現在の東北地方）から北陸地方をまわった時に見た史跡や壮観な自然を歌ったものである。	A representative of his travel diaries is "Oku no hosomichi," which sings of the historical sites and the grandness of nature he observed as he traveled through Ōshū; (modern Tōhoku area) into the Hokuriku Districts.
lesson10	10_09	sound/10_09.mov	夏草や兵共が夢の跡（平泉）	Summer grasses: nothing else is left behind of warrior dreams. (At Hiraizumi)
lesson10	10_10	sound/10_10.mov	閑さや岩にしみ入る蝉の声（立石寺）	Serenity: the voice of the cicada penetrates the rocks. (At Ryūshakuji)
lesson10	10_11	sound/10_11.mov	五月雨をあつめて早し最上川（出羽）	Gathering spring rains very swiftly it flows: Mogami River. (At Dewa)
lesson10	10_12	sound/10_12.mov	荒海や佐渡によこたふ天の河（越後）	Turbulent sea: the Milky Way lies down on Sado Island. (At Echigo)
lesson10	10_13	sound/10_13.mov	このような名所を自分で訪ねてみること、またその歴史的な背景を知らずに芭蕉の俳句を完全に理解することは不可能である。	It is impossible to fully understand Bashō's verses without visiting these famous places firsthand and learning of their historical background.
lesson10	10_14	sound/10_14.mov	芭蕉の死没から約８０年後に、与謝蕪村が登場した。蕪村は画家としても有名で、絵のような俳句を作った。	Yosa Buson appeared about 80 years after Bashō's death. Buson         was also famous as a painter and wrote haiku that seem to paint a picture:
lesson10	10_15	sound/10_15.mov	菜の花や月は東に日は西に	Rape blossoms: and there to the east the moon to the west the sun.
lesson10	10_16	sound/10_16.mov	春の海終日のたりのたりかな	The ocean in spring leisurely undulating from morning till night.
lesson10	10_17	sound/10_17.mov	さみだれや　大河を前に　家二軒	Early summer rains: fronted by a large river a pair of dwellings.
lesson10	10_18	sound/10_18.mov	非常に写実的な俳句で、まるでこのような絵を目の前にしているようだ。	These are very realistic verses--like looking directly at a painting.
lesson10	10_19	sound/10_19.mov	芭蕉や蕪村と全く趣が違う俳人が小林一茶である。	A poet with a very different taste from Bashō and Buson is Kobayashi Issa.
lesson10	10_20	sound/10_20.mov	一茶は信濃（現在の長野県）に生まれた百姓の子で、３歳の時に母に死に別れ、祖母の手で育てられた。	Issa was born a son of a farmer in Shinano (modern Nagano Prefecture); his mother died when he was three, after which he was raised by his grandmother.
lesson10	10_21	sound/10_21.mov	祖母の死後、父が再婚し、継母とうまくいかず、１５歳の年で江戸に奉公に出され苦労したのである。	After his grandmother died, his father remarried, and since he did not get along well with his stepmother,  at the age of fifteen he began an apprenticeship in Edo where he experienced many hardships.
lesson10	10_22	sound/10_22.mov	このように、家庭生活に恵まれなかったことから、庶民的な哀感と弱きものへの同情心を巧みに俳句に表したのである。	Lacking a family life as he did, Issa skillfully revealed through         his poems the sorrows of the common people and his empathy toward the         weak.
lesson10	10_23	sound/10_23.mov	我と来て遊べや親のない雀	Come, play with me, orphan sparrow.
lesson10	10_24	sound/10_24.mov	親と子の三人づれや帰る雁	On their way back home a family of wild geese: two parents, one child.
lesson10	10_25	sound/10_25.mov	初夢に故郷を見て涙かな	I saw my home town in my first dream of the year; and then there were tears.
lesson10	10_27	sound/10_27.mov	雀の子そこのけそこのけお馬が通る	Baby sparrow move aside there, make way there the grand horse passes.
lesson10	10_28	sound/10_28.mov	やせ蛙まけるな一茶是にあり	Scrawny frog do not give in: Issa is here.
lesson10	10_29	sound/10_29.mov	このように、単なる日常の生活や感情が素直に表現され、それが読む者の心に何とも言えない叫びで迫ってくるのが一茶の俳句である。	Expressing thus in plain language common everyday emotions and lives,  Issa's haiku close in on the heart of the reader with an inexpressible cry.
lesson10	10_30	sound/10_30.mov	こうして、俳句は大衆の間でもてはやされるようになった。	And so it was that haiku became popular among the general public.
lesson10	10_31	sound/10_31.mov	このような江戸時代の俳人を土台に近代の俳句への革新運動が起こり、日本独特の文芸として世界的にも有名になっていったのである。	On the foundation of such Edo Period poets as the above, the reform movement leading to modern haiku occurred, and a unique Japanese artistic form became renowned worldwide.
lesson11a	TITLE	sound/L11a.mp3	幕末と明治維新: Translation	
lesson11a	11a_01	sound/11a_01.mov	１８５３年、６月３日のことです。	It was June 3, 1853.
lesson11a	11a_02	sound/11a_02.mov	日本人の誰もがまだ見たこともないような大きな軍艦が４隻、煙突からもくもくと煙を出して浦賀港に入って来ました。	Four large ships the likes of which no Japanese had ever seen sailed into the Uraga Harbor billowing smoke from their smokestacks.
lesson11a	11a_03	sound/11a_03.mov	今まで、長崎の出島以外全く外国人との交わりがなく、西洋の近代の発明発見を耳にしていなかった日本人達は、びっくりしてしまいました。	The Japanese, who until that point had no relations with foreigners outside Dejima in Nagasaki and who had never heard of the West's modern development and discoveries, were very surprised.
lesson11a	11a_04	sound/11a_04.mov	アメリカの司令長官ペリーは、日本の開国を求める大統領の国書を幕府に差し出すと、ひとまず立ち去りましたが、翌年、今度は７隻の軍艦を率いて江戸湾に侵入し、国交を開くよう求めてきました。	The U.S. commander, Admiral Perry, left Japan temporarily after         handing the Shogunate the official request from the U.S. president to         open up the nation, but returned the following year to the Edo Bay with         seven warships to request opening the relationships.
lesson11a	11a_06	sound/11a_06.mov	幕府は、どうしても鎖国を続けるわけにはいかなくなり、とうとうアメリカと日米和親条約を結び、開国することにしました。	The Shogunate, no longer able by any means to continue the national isolation policy, at last decided to enter into the Japan-U.S. Friendship Treaty and end the isolation policy.
lesson11a	11a_07	sound/11a_07.mov	長い間外国人との交際がなかった日本人は、この開国をめぐって大きく動揺しました。	The Japanese, who had had no relations with foreigners for a long time, were greatly disturbed by the opening of their country.
lesson11a	11a_08	sound/11a_08.mov	外国人と貿易などを始めると日本の政治や社会が乱れてしまうと言う攘夷論者と、幕府を倒して政治を天皇に返せと言う尊王論者とが一緒になり、幕府の力を一生懸命維持しようとする人達と激しく争いました。	Those who advocated the policy to keep out foreigners (known as jōironsha), feeling that beginning foreign trade would throw Japanese society into disarray, joined with those advocating reverence to the emperor (sonnōronsha) and fought fiercely against those who tried diligently to sustain the Shogunate.
lesson11a	11a_09	sound/11a_09.mov	尊王攘夷論を推進した中心人物は、薩摩藩（現在の鹿児島県）の西郷隆盛や長州藩（現在の山口県）の桂小五郎などです。	The people at the center of the movement to "revere the emperor and expel the barbarians" were Saigō Takamori of the Satsuma fief (currently Kagoshima Prefecture) and Katsura Kogorō of the Chōshū fief (modern Yamaguchi Prefecture).
lesson11a	11a_10	sound/11a_10.mov	尊王攘夷論者は勤王の志士と呼ばれて京都の朝廷の回りで力を増していきました。	Members of the "revere the emperor and expel the barbarians" movement were known as imperial loyalists; their power base grew around the imperial court in Kyōto.
lesson11a	11a_11	sound/11a_11.mov	幕府はこういう志士達を捕えるために新撰組という特別な武士達を選び取り締まりを厳しくしました。	To arrest these loyalists, the Shogunate clamped down severely by selecting elite warriors to form a group known as Shinsengumi (secret police).
lesson11a	11a_12	sound/11a_12.mov	しかし、このような弾圧はかえって尊王攘夷論者の幕府に対する反感を募らせ、１８６０年、雪の中を桃の節句の祝いに出席するため江戸城へ向かう途中の幕府の大老（現在の首相）井伊直弼が江戸城の桜田門の外で刺し殺されました。	In 1860, however, on his way through the snow to the Edo Castle to attend the peach festival, Ii Naosuke, the Shogunate's elder statesman (equivalent to the current Prime Minister) was stabbed to death outside the castle's Sakuradamon Gate.
lesson11a	11a_13	sound/11a_13.mov	井伊大老を失った幕府は急に力が衰え、尊王攘夷論を尊王討幕論に変えた勤王の志士達の力を抑えることができなくなり、ついに政権を天皇に返すことにしました。	Having lost its elder statesman, Ii, the Shogunate quickly declined in power and, no longer able to suppress the "revere the emperor and expel the barbarians" movement which had changed their slogan to "revere the emperor and overthrow the Shogunate," finally returned political power to the emperor.
lesson11a	11a_14	sound/11a_14.mov	こうして、明治天皇が位につき、都を京都から江戸に移し、１８６８年、江戸を東京と改めて、日本は近代国家の建設に出発したわけです。	Thus, with the attainment of the throne by the Emperor (Meiji), the shift of the capital from Kyōto to Edo, and the change of the name of Edo to Tōkyō (Eastern Capital) in 1868, Japan set out to establish a modern nation state.
lesson11b	TITLE	sound/L11b.mp3	文明開化: Translation	
